sample,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25
Azerbaijani_Republic_Shaki:Shaki02,0.105855,0.109677,-0.042615,-0.031654,-0.028005,-0.005578,0.001175,-0.000462,-0.035383,-0.011299,-0.004547,0.004046,-0.001338,-0.002477,0.002036,0.001989,0.007041,0.002154,-0.002891,-0.005628,-0.009234,0.001113,-0.000246,0.010363,0.005149
Azerbaijani_Republic_Shaki:Shaki03,0.099026,0.097491,-0.044877,-0.033592,-0.032314,-0.012829,0.00423,-0.003461,-0.036814,-0.015308,0.001137,0.002698,-0.000595,-0.002477,0.000679,-0.000663,-0.00665,-0.004181,-0.007793,0.005002,0.00025,0.003091,0.001725,-0.002771,0.001916
Azerbaijani_Republic_Shaki:Shaki04,0.101303,0.109677,-0.043369,-0.034561,-0.031698,-0.006136,0.00658,-0.003231,-0.039269,-0.014397,0.002923,0.001948,-0.002973,-0.003028,0.00475,-0.000928,-0.001825,0.000127,0.000628,0.001376,-0.002246,-0.002102,-0.000986,-0.00241,0.006107
Azerbaijani_Republic_Shaki:Shaki05,0.09675,0.111708,-0.050911,-0.040375,-0.030159,-0.005578,0.004465,-0.004615,-0.031906,-0.011663,-0.006333,0.001499,-0.00669,-0.001789,-0.001086,-0.002652,0.008605,-0.000127,0.001006,-0.004752,0.008235,-0.003215,0.005546,-0.001325,-0.000479
Azerbaijani_Republic_Shaki:Shaki06,0.106994,0.120848,-0.053174,-0.045866,-0.032621,-0.011156,0.00282,-0.004846,-0.040291,-0.01713,-0.002436,0.006294,-0.009812,-0.006331,-0.00095,-0.015778,-0.006128,0.00152,-0.00729,0.00075,0.006863,-0.004822,0.003451,0.004217,0.005628
Azerbaijani_Republic:AZR-1010,0.091058,0.092413,-0.046009,-0.034884,-0.036007,-0.008925,0.00517,-0.000692,-0.029451,-0.011116,-0.003085,0.001798,0.001338,-0.001789,0.004886,0.008353,0.000913,-0.00076,0.005908,-0.003126,0.004367,-0.001607,-0.001972,-0.002651,0.003353
Azerbaijani_Republic:AZR-1012,0.088782,0.071087,-0.041483,-0.044897,-0.032929,-0.004741,-0.00047,-0.007615,-0.028429,-0.012392,-0.010068,-0.006594,-0.001041,0.000275,0.0019,0.005701,0.001304,-0.004181,-0.005405,-0.001626,-0.001747,0.002226,-0.004067,0.00253,-0.001557
Azerbaijani_Republic:AZR-1013,0.083091,0.093429,-0.056568,-0.045866,-0.040931,-0.000279,0.00893,-0.005077,-0.034974,-0.01385,0.000812,-0.002248,-0.0055,-0.010735,0.002579,0.009679,-0.01356,0.004054,0.007542,0.006503,-0.000624,0.006306,0.005053,0.006748,0
Azerbaijani_Republic:AZR-1017,0.094473,0.081242,-0.049403,-0.036499,-0.028621,0.00251,0.00141,-0.004615,-0.032724,-0.007472,-0.000487,-0.003147,0.007582,-0.007707,0.004207,0.015115,0.005998,0.007728,-0.003645,-0.002376,0.007736,-0.00136,-0.003821,-0.010845,0.000359
Azerbaijani_Republic:AZR-1018,0.095611,0.096475,-0.054682,-0.03876,-0.029236,-0.013666,0.00799,-0.002077,-0.02802,-0.005649,-0.009094,0.002548,0.001784,0.00289,0,0.003845,0.009257,-0.001647,0.000754,-5e-04,-0.003244,-0.001855,-0.001972,0.004097,-0.001317
Azerbaijani_Republic:AZR-1037,0.094473,0.081242,-0.052043,-0.037791,-0.035391,-0.00753,0.010105,0.000462,-0.025975,-0.005832,-0.007795,-0.001199,-0.002379,0.003853,0.003393,-0.003182,-0.005346,0.003294,0.005028,-0.007879,-0.007861,0.004081,-0.003081,-0.017472,0.00012
Azerbaijani_Republic:AZR-1039,0.093335,0.098506,-0.044123,-0.049742,-0.038776,-0.010598,-0.001175,-0.001846,-0.03211,-0.011481,-0.000812,-0.00045,-0.001041,0.003853,0.003936,0.000133,-0.008214,0.003294,0.001006,-0.013506,-0.003993,-0.004328,0.001356,0.004699,0.002395
Azerbaijani_Republic:AZR-1054,0.099026,0.096475,-0.04714,-0.044251,-0.033237,-0.015339,0.00376,-0.003692,-0.03211,-0.004738,0.000812,0.000899,0.006541,-0.002064,0.000136,0.007823,0,-0.000633,-0.000126,-0.01088,-0.007237,-0.005935,-0.005053,0.002771,-0.000958
Azerbaijani_Republic:AZR-1058,0.08992,0.093429,-0.047517,-0.032623,-0.039084,0.001116,0.00094,-0.007154,-0.01718,-0.009841,-0.007957,0,0.008028,-0.007707,0.003122,0.01074,0.004694,-0.00152,0.004902,-0.002376,0.001248,0.004575,0.001972,0.002771,0.003113
Azerbaijani_Turkey:Azerbaijani_Turkey1,0.094473,0.092413,-0.051666,-0.031654,-0.041238,-0.003068,0.00423,-0.009692,-0.02802,-0.010387,-0.002598,-0.002698,-0.00223,-0.000138,0.002036,-0.001458,-0.014733,0.004181,0.009553,-0.009129,0.001497,-0.002473,-0.002588,-0.006386,0.003233
Azerbaijani_Turkey:Azerbaijani_Turkey2,0.097888,0.094444,-0.04186,-0.034884,-0.033237,-0.00502,0.0047,-0.004846,-0.022089,-0.005832,-0.003897,0.001049,-0.000297,0.00578,0.000543,-0.007425,-0.005476,0.006841,0.001634,-0.003877,-0.000749,0.001978,-0.003204,-0.002289,-0.000239
Azerbaijani_Turkey:Azerbaijani_Turkey3,0.092197,0.103584,-0.050157,-0.047804,-0.034776,-0.011156,0.003995,-0.000923,-0.026997,-0.008201,-0.001137,0.001948,0.001784,0.002615,-0.001493,-0.01127,-0.017993,0.005954,0.005279,-0.004002,0,0.002349,-0.000739,0.000241,0.004071
Bashkir:BAS-005,0.091058,-0.121864,0.063356,0.041344,-0.0437,0.000279,0.012221,0.010153,-0.003068,-0.025513,-0.004872,0.00015,0.0055,-0.026286,0.001086,-0.000398,-0.008736,-0.003674,-0.002137,0.002501,-0.017344,0.004081,-0.00037,-0.002892,0.001437
Bashkir:BAS-006,0.087644,-0.110693,0.054305,0.025517,-0.042469,-0.007251,0.006815,0.00923,-0.006136,-0.026971,0.009419,-0.003597,0.009366,-0.018717,0.003936,-0.00716,-0.0103,-0.005448,-0.00176,-0.002126,-0.012728,0.007419,-0.005053,0.009399,-0.003832
Bashkir:BAS-008,0.088782,-0.129988,0.069767,0.038437,-0.040623,-0.007251,0.00423,0.008307,-0.009817,-0.014397,0.002273,-0.003147,0.003419,-0.021194,-0.00475,0.000398,0.001956,0.001647,-0.005908,-0.007629,-0.007861,0.007172,0.004437,0.002892,0.002275
Bashkir:BAS-014,0.092197,-0.113739,0.071276,0.034561,-0.041238,-0.010598,0.005405,0.008077,-0.005113,-0.015855,0.00406,0.00015,0.014123,-0.023809,-0.00475,-0.003978,-0.005215,-0.001267,-0.002011,-0.003377,-0.015722,-0.002473,-0.002835,-0.002048,-0.000479
Bashkir:BAS-017,0.086506,-0.118817,0.058077,0.024548,-0.042469,-0.003904,0.016686,0.017538,-0.01493,-0.012939,0.005034,-0.003897,0.014271,-0.020231,0.001357,-0.004906,-0.008475,0.003674,0.004274,0.00963,-0.00287,-0.001113,0.001602,-0.004458,-0.006466
Bashkir:BAS-021,0.087644,-0.117801,0.062225,0.031977,-0.03416,-0.008088,0.00799,0.016384,-0.0045,-0.02278,-0.005196,-0.003747,0.00669,-0.016239,-0.000407,-0.001193,0.006389,-0.006588,-0.00264,-0.005503,-0.012478,0.001978,-0.005176,-0.008073,-0.005389
Bashkir:BAS-029,0.094473,-0.105615,0.061471,0.040052,-0.040931,-0.001673,0.006345,0.011076,-0.005931,-0.026789,0.008282,-0.008093,0.015907,-0.029864,-0.003257,0.005171,0,-0.004054,0.00176,0.004252,-0.016596,0,0.00456,0.009158,-0.000479
Bashkir:BAS-031,0.083091,-0.135065,0.059962,0.025194,-0.042469,-0.000558,0.00329,0.012692,-0.009613,-0.018588,-0.000812,-3e-04,0.010406,-0.025873,-0.00855,-0.011403,-0.01343,-0.000633,-0.005531,0.014382,-0.006489,-0.004204,0.003451,0.002771,0.002634
Bashkir:BAS-033,0.091058,-0.119832,0.056191,0.026486,-0.044008,-0.011156,0.00329,0.003,-0.013908,-0.012392,0.012342,-0.008093,0.008325,-0.018166,-0.00285,-0.001326,-0.003912,0.007221,0.00352,-0.004627,-0.009483,0,-0.005793,-0.003735,-0.010538
Bashkir:BAS-034,0.081953,-0.117801,0.05506,0.028747,-0.029236,-0.005857,0.00705,0.016615,-0.007363,-0.025513,-0.003735,0.001349,0.007879,-0.017616,-0.001221,0.002387,-0.002477,0.001647,-0.003268,-0.007253,-0.018343,-0.002473,-0.005546,0.004458,-0.002874
Bashkir:BAS-042,0.088782,-0.107646,0.075424,0.033592,-0.036622,-0.004741,0.00893,0.006,-0.005318,-0.019135,0.007632,-3e-04,0.005352,-0.015414,-0.003393,-0.008884,-0.007302,-0.006841,-0.007793,-0.007629,-0.011605,0.01051,-0.002342,0.009519,-0.005029
Bashkir:BAS-045,0.087644,-0.11577,0.056568,0.021641,-0.036007,-0.006136,0.00893,0.011999,-0.013499,-0.014579,0.008119,0.00045,-0.004311,-0.013074,0.000136,-0.01485,-0.008996,-0.003547,-0.00264,-0.006128,-0.001248,0.00136,-0.003574,0.005181,-0.003113
Bashkir:BAS-046,0.08992,-0.098506,0.064488,0.029393,-0.042777,-0.002231,0.015276,0.009692,-0.010635,-0.021139,0.003897,-0.007493,0.018285,-0.015689,0.002579,-0.007558,0.001956,-0.004307,-0.005656,0.00025,-0.009358,0.000989,0.002465,0.005061,-0.006107
Bashkir:BAS-060,0.08992,-0.119832,0.070144,0.028747,-0.045855,0.000558,0.007285,0.014999,-0.0045,-0.028247,0.005846,-0.005245,0.011893,-0.022432,-0.007872,-0.009016,-0.014081,0.00266,-0.010307,-0.002626,-0.004617,-0.004946,0.004437,0.00241,-0.000958
Bashkir:BAS-062,0.094473,-0.114755,0.068259,0.031977,-0.044316,-0.006414,0.008225,0.011076,-0.010635,-0.012392,-0.001299,-0.00045,0.017096,-0.023258,-0.010586,0.00053,-0.008475,0.00228,-0.003897,-0.003377,-0.012104,0.005317,-0.014297,-0.006748,-0.007664
Bashkir:BAS-091,0.09675,-0.082258,0.058077,0.034884,-0.032929,0.006136,0.00329,0.006923,-0.009408,-0.021868,0.005196,-0.004346,0.011744,-0.011423,-0.009229,-0.008618,-0.000913,0.00114,-0.006285,-0.00075,0.004742,0.011252,0.000616,0.003856,-0.004191
Bashkir:BAS-094,0.102441,-0.023357,0.070144,0.034884,-0.01508,-0.000279,0.008695,0.014076,-0.003068,-0.016948,0.003573,-0.006744,0.010258,-0.013212,-0.011808,-0.002254,-0.000652,-0.006208,0.002011,-0.001626,-0.006988,-0.00136,-0.003697,-0.000241,0.000958
Bashkir:BAS-096,0.087644,-0.071087,0.064488,0.039406,-0.027082,-0.004183,0.014806,0.021922,-0.008999,-0.022962,0.000325,-0.013788,0.012487,-0.017753,-0.013979,0.005967,-0.002868,-0.001267,-0.003897,-0.009129,-0.008735,-0.000989,-0.007025,-0.007712,0.007544
Bashkir:BAS-111,0.102441,-0.014217,0.064865,0.044251,-0.015387,0.002231,0.00282,0.016153,-0.014521,-0.025149,0.005359,-0.002248,0.015907,-0.012661,-0.008279,0.001326,0.007041,-0.003167,-0.008422,-0.008629,0.001248,0.006183,-0.003697,-0.003615,-0.001197
Bashkir:BAS-120,0.08992,-0.075149,0.057322,0.029393,-0.034468,0.003626,0.011751,0.007846,-0.006136,-0.018588,0.006171,-0.008093,0.011001,-0.022432,-0.00285,-0.002519,-0.001825,-0.001267,-0.008045,0.001876,-0.005366,0.003091,0.00419,0.001325,0.004071
Bashkir:BAS-121,0.093335,-0.031481,0.061848,0.038437,-0.011079,-0.001116,0.011281,0.002769,-0.007567,-0.028064,0.004384,-0.004196,0.01219,-0.009221,-0.006922,-0.000928,0.006258,0.002914,-0.005154,0.002376,-0.005989,-0.008285,-0.012325,0.008796,-0.008263
Bashkir:bashkir1,0.083091,-0.126941,0.061848,0.027132,-0.044931,-0.004183,0.00846,0.012692,-0.005113,-0.021322,-0.001299,-0.006594,0.013677,-0.013625,-0.010586,-0.006629,-0.001565,0.003041,0.000377,0,-0.011605,0.005193,-0.001232,-0.001446,-0.003353
Bashkir:bashkir10,0.085367,-0.129988,0.064865,0.024225,-0.040315,-0.012829,0.013396,0.015461,-0.006545,-0.016037,0.002923,-0.003897,0.010109,-0.026011,-0.010315,0.003713,0.002738,0,-0.005531,-0.004127,-0.008735,0.005812,0.001109,0.003976,-0.007185
Bashkir:bashkir2,0.084229,-0.125926,0.071276,0.030685,-0.041546,0.001952,0.009165,0.013153,-0.002863,-0.020775,0.004222,-0.004796,0.008028,-0.025735,-0.011536,0.001061,0.009518,-0.000887,-0.000377,-0.000125,-0.00262,-0.003833,-0.000123,0.005784,0.000838
Bashkir:bashkir3,0.088782,-0.116786,0.06675,0.034238,-0.034776,0.003904,0.00987,0.005307,-0.011453,-0.023144,-0.003573,0.001349,-0.000149,-0.015276,-0.008007,-0.001989,0.00665,-0.0019,-0.003394,-0.004002,-0.006489,0.004699,0.001972,0.003012,0.008622
Bashkir:bashkir4,0.093335,-0.12491,0.067505,0.031331,-0.043085,-0.004741,0.013866,0.01523,-0.005727,-0.016401,-0.003085,-0.001948,0.006987,-0.026699,0.00095,0.005171,0.008084,-0.001394,-0.004902,-0.003877,-0.010232,0.005193,0.000739,0.003253,-0.004431
Bashkir:bashkir5,0.087644,-0.121864,0.06939,0.030685,-0.044008,-0.002231,0.011986,0.011307,-0.007363,-0.018953,0.002111,-0.011989,0.01115,-0.026561,-0.004072,-0.007955,-0.007693,-0.001647,-0.005531,-0.008879,-0.011854,-0.005935,-0.012202,-0.000843,-0.006586
Bashkir:bashkir6,0.09675,-0.097491,0.057699,0.034561,-0.035083,-0.000837,0.004935,0.008077,-0.002454,-0.018588,0.007795,-0.005395,0.008176,-0.020506,-0.004886,-0.012198,-0.015646,-0.001647,0.005782,-0.011005,-0.001622,0.003091,-0.0053,0.007471,0.000958
Bashkir:bashkir7,0.088782,-0.121864,0.063733,0.029716,-0.032314,-0.001952,0.011751,0.011999,-0.006954,-0.020775,0.001624,-0.005995,0.012636,-0.014038,-0.004207,-0.005038,-0.011474,-0.003421,-0.00088,-0.011005,-0.008735,-0.000247,-0.003821,-0.003615,0.004071
Bashkir:bashkir8,0.08992,-0.110693,0.066373,0.02584,-0.0397,-0.001116,0.00376,0.005769,-0.003272,-0.01713,0.00406,-0.001349,0.008622,-0.012799,-0.002307,0.002387,-0.004433,0.003167,-0.005405,-0.002001,-0.012603,0.000495,-0.001232,-0.004338,-0.001796
Bashkir:bashkir9,0.100164,-0.049761,0.060716,0.032623,-0.022466,-0.001952,0.00611,0.010615,-0.010431,-0.018588,0.000974,-0.002847,0.008325,-0.02257,-0.009365,-0.002519,0.00678,-0.003167,-0.008673,0.00075,-0.004367,-0.001484,-0.003451,0.004097,-0.000838
Basque_Araba:6593,0.141141,0.152329,0.064488,0.012274,0.061242,0.003626,0.00188,0.005307,0.036201,0.04647,-0.006496,0.004196,-0.024083,-0.017065,0.013708,-0.008353,-0.014081,0.006841,0.000628,-0.004252,0.006738,0.008037,-0.005669,-0.005302,-0.003712
Basque_Araba:6594,0.12862,0.139128,0.060716,0.010013,0.060627,0.003347,-0.011516,0.001154,0.022907,0.033349,-0.005034,0.002398,-0.021258,-0.018304,0.018051,-0.002121,-0.009127,-0.004307,0.001508,0.004502,0.013975,-0.000618,-0.00986,-0.007953,0.003353
Basque_Araba:6648,0.119514,0.150298,0.064488,0.017442,0.059703,0.008088,-0.00047,0.003461,0.029451,0.047381,-0.016401,0.015736,-0.020812,-0.013487,0.011129,-0.002652,0.002608,0.001014,-0.004525,-0.009505,0.015473,0.009769,-0.005669,-0.01217,-0.004071
Basque_Araba:7001,0.133173,0.152329,0.050911,0.02261,0.053856,0.009761,-0.003995,0.008307,0.027202,0.034989,-0.004709,0.008093,-0.020961,-0.007982,0.022665,0.004375,-0.005215,-0.004181,-0.00352,0.001126,0.007861,0.001607,-0.001479,-0.010604,-0.005868
Basque_Araba:7004,0.122929,0.153345,0.059208,0.012274,0.050779,0.003347,-0.003055,0.006923,0.028429,0.036083,-0.009094,0.018284,-0.029435,-0.018441,0.024701,-0.004508,-0.013169,0.004307,-0.002011,-0.003001,0.011105,-0.002226,-0.009737,-0.006748,-0.004071
Basque_Araba:7085,0.127482,0.148267,0.063733,0.008398,0.050471,0.005299,-0.003995,0,0.026997,0.042461,-0.007145,0.01139,-0.01665,-0.019955,0.003529,0.010342,-0.006519,-0.000887,0.006662,-0.00025,0.005116,-0.00272,-0.000493,-0.000964,0.003952
Basque_Araba:7089,0.122929,0.152329,0.056191,0.030039,0.048317,0.00251,-0.006345,0.005307,0.024747,0.028976,-0.004547,0.006594,-0.017542,-0.017753,0.013708,0.000265,-0.005998,-0.001267,-0.004902,-0.00988,0.01672,-0.000618,-0.00493,-0.009519,0.007424
Basque_Araba:7094,0.126344,0.148267,0.067505,0.015181,0.053856,-0.001394,-0.003055,0.002308,0.02127,0.034989,-0.013316,0.008093,-0.022894,-0.005367,0.019272,0.006895,-0.009779,-0.008488,0.001885,-0.005127,0.008984,-0.000247,-0.004067,-0.005302,-0.003592
Basque_Araba:7250,0.132035,0.14319,0.051288,0.013243,0.044316,0.001116,-0.000235,0.006,0.02986,0.041368,-0.001299,0.017984,-0.020961,-0.014588,0.017372,-0.009546,-0.01017,-0.000253,0.00817,-0.009755,0.003244,-0.000247,-0.011832,0.000241,0.002874
Basque_Araba:7265,0.125205,0.145221,0.059585,0.009367,0.052933,0.008646,0.00564,-0.001154,0.016362,0.036083,-0.005034,0.003897,-0.018583,-0.012111,0.014386,0.009281,0.001304,0.006841,0.005154,-0.002501,0.006863,0.011994,-0.003328,-0.008435,-0.002994
Basque_Araba:7799,0.124067,0.149283,0.051288,0.022933,0.055395,0.003904,-0.00141,0.007384,0.016157,0.036083,-0.00341,0.009292,-0.029583,-0.019405,0.016286,-0.012596,-0.010561,0.00114,-0.004651,-0.005753,0.00262,-0.003339,0.00419,-0.001928,0.001796
Basque_Baztan:1216,0.12862,0.146236,0.056191,0.010982,0.059088,-0.000279,-0.00282,0.004154,0.036201,0.036994,-0.009256,0.013188,-0.017393,-0.021744,0.016422,0.006895,-0.006258,-0.007855,0.000628,-0.007379,0.009358,0.005812,-0.002342,-0.005663,-0.00012
Basque_Baztan:1231,0.136588,0.150298,0.057699,0.023579,0.060934,0.003904,-0.003525,0.01223,0.03436,0.040821,-0.008119,0.004946,-0.019475,-0.017203,0.018322,0.001989,0.004303,-0.00076,0.003394,0.002126,0.013975,-0.002968,-0.008874,-0.001807,0.00934
Basque_Baztan:1275,0.130897,0.151314,0.059585,0.012597,0.062781,0.006136,-0.011751,-0.005077,0.031292,0.040639,-0.006496,0.016785,-0.015312,-0.016928,0.015472,0.00716,-0.004955,0.002534,0.000251,-0.013256,0.006364,-0.004451,-0.008011,-0.001928,0
Basque_Baztan:1285,0.129758,0.149283,0.069013,0.011628,0.052317,0.002789,-0.00141,0.002308,0.03436,0.040639,-0.005196,0.009741,-0.026908,-0.018441,0.016829,0.002121,-0.012908,0.00152,0.003142,-0.006503,0.001373,0.001855,-0.010476,-0.008435,0.009819
Basque_Baztan:1298,0.134311,0.149283,0.050534,0.005491,0.053856,-0.001952,0.00423,0.001154,0.033746,0.047564,-0.006496,0.005545,-0.023934,-0.012937,0.017779,-0.011138,-0.017471,0.003674,-0.000503,-0.017008,0.01123,0.006677,-0.00949,-0.003856,-0.001916
Basque_Baztan:2907,0.136588,0.150298,0.059208,0.009044,0.056318,-0.002231,-0.011986,0.008538,0.027815,0.041368,-0.004547,0.021581,-0.021853,-0.013762,0.013708,-0.000663,-0.005346,0.00076,-0.008547,-0.007379,0.007112,0.002349,-0.015159,-0.00482,0.002874
Basque_Baztan:2911,0.135449,0.150298,0.058454,0.00969,0.066166,-0.004183,-0.001175,0.001846,0.034155,0.046288,-0.004384,0.009741,-0.026016,-0.009634,0.015744,0.001591,-0.011735,0.004434,-0.001257,-0.013006,0.005865,-0.014838,-0.011709,-0.006507,0.013771
Basque_Baztan:2961,0.127482,0.157407,0.053551,0.015504,0.061242,0.00251,0.002115,0.011307,0.03661,0.038087,-0.005359,0.009142,-0.026908,-0.013625,0.02443,0.003978,-0.01695,0.00228,-0.002011,-0.01013,0.009109,-0.000866,-0.010106,-0.01446,-0.001197
Basque_Baztan:2969,0.132035,0.157407,0.061471,0.011628,0.05878,0.007251,0.000235,0.002538,0.040087,0.047746,-0.011854,0.009442,-0.022002,-0.025047,0.022122,0.002519,-0.01017,0.00038,-0.002765,-0.006753,0.00861,-0.000371,-0.00493,-0.011568,0.006826
Basque_Baztan:5281,0.129758,0.148267,0.063356,0.010659,0.051702,-0.001673,-0.002585,0.002538,0.024338,0.040092,-0.001461,0.009591,-0.019326,-0.017891,0.01045,0.001989,-0.011604,0.0019,0.000754,-0.000125,0.008859,-0.007172,-0.013311,-0.008194,-0.008861
Basque_Baztan:5288,0.127482,0.157407,0.060716,0.010982,0.051394,-0.003347,-0.003525,0.001154,0.037019,0.04155,0.005684,0.01109,-0.029286,-0.020781,0.010993,-0.002387,0.002738,-0.000633,0.002891,-0.004502,0.010606,0.002597,-0.003204,-0.021449,0.007305
Basque_Biscay:1611,0.12862,0.147252,0.064111,0.004845,0.052933,0.006693,0.003525,-0.002077,0.026588,0.040639,-0.013965,0.017984,-0.027056,-0.020093,0.012622,-0.000265,-0.009257,-0.00038,0.000126,-0.006003,0.004742,-0.004081,0.001109,-0.006507,-0.004071
Basque_Biscay:1625,0.130897,0.159438,0.052043,0.014858,0.057241,0.005857,0.00282,0.007615,0.025975,0.036265,-0.01088,0.009292,-0.019029,-0.011836,0.011129,0.000133,-0.011735,-0.000127,0.007165,-0.007879,0.016845,-0.001607,-0.010969,-0.003253,0.006466
Basque_Biscay:1634,0.130897,0.151314,0.059585,0.017119,0.059703,0.016176,-0.001645,-0.002077,0.030474,0.04975,-0.005521,0.01124,-0.029881,-0.013762,0.023615,0.001591,-0.0103,0.004941,-0.000754,-0.004252,0.013351,0.000989,-0.01442,-0.006627,-0.005029
Basque_Biscay:1638,0.127482,0.149283,0.064111,0.014212,0.064627,0.005857,0.004935,0.006231,0.027611,0.04811,-0.008769,0.019633,-0.026164,-0.017616,0.012893,0.005834,-0.00013,0.001647,0.001885,-0.008004,0.012603,0.002597,-0.005053,-0.013616,0.001078
Basque_Biscay:1645,0.129758,0.147252,0.053174,0.013566,0.057241,0.004462,-0.00423,0,0.018816,0.041003,-0.008607,0.015436,-0.024529,-0.023533,0.019001,0.007955,-0.005215,0.002534,-0.005154,0.002001,0.011105,0.001731,-0.010106,-0.003494,0.001676
Basque_Biscay:2507,0.12862,0.155376,0.06675,0.013889,0.059088,0.009203,0.00141,-0.003461,0.028429,0.038452,-0.009581,0.010491,-0.027502,-0.016239,0.017372,0.00358,0.00339,0.006588,-0.005531,-0.003126,0.013975,0.000495,-0.011092,-0.008917,-0.008143
Basque_Biscay:4451,0.134311,0.150298,0.056191,0.000969,0.052317,0.000558,-0.00564,-0.004384,0.030883,0.042643,-0.000325,0.019183,-0.020812,-0.017065,0.023072,-0.010475,-0.005867,0.002407,-0.002137,0.006003,0.007736,0.007048,-0.000739,-0.001205,0.002155
Basque_Biscay:4454,0.135449,0.149283,0.046009,0.009044,0.065858,-0.000837,-0.00282,0.003461,0.039678,0.047564,-0.007307,0.009891,-0.018434,-0.012524,0.015744,-0.005171,-0.013299,-0.002534,-0.008296,-0.002126,0.007237,0.004081,-0.002342,-0.01446,0.002874
Basque_Biscay:4455,0.125205,0.145221,0.051288,0.016796,0.058472,0.005299,-0.00282,0.006231,0.022702,0.039363,-0.00341,0.016935,-0.026016,-0.023671,0.018051,0.006497,0.001043,0.003294,0.007416,-0.009254,0.00861,0.008285,-0.012818,-0.010724,-0.006826
Basque_Biscay:4487,0.130897,0.14319,0.055814,0.001615,0.037853,0.005578,-0.002585,0,0.020452,0.038999,-0.005034,0.013038,-0.025272,-0.015138,0.005157,-0.004375,-0.004955,0.009628,0.002011,0.007003,0.00549,-0.002226,-0.006039,-0.00976,0.010059
Basque_Biscay:5711,0.129758,0.155376,0.059208,0.010982,0.055703,0.006693,-0.00282,-0.001154,0.022702,0.038999,-0.009419,0.018583,-0.026313,-0.020231,0.014522,0.003713,0.004563,0.00266,0.006662,0.001251,0.008859,0.001113,-0.002465,-0.018316,-0.002634
Basque_French:HGDP01357,0.121791,0.157407,0.05242,0.006137,0.055395,0.000279,-0.000705,0.007846,0.030474,0.042825,-0.009743,0.013488,-0.023191,-0.007294,0.011943,0.000928,-0.018515,-0.00266,-0.002137,-0.001,0.007861,0.00779,-0.011462,-0.013496,0.003592
Basque_French:HGDP01358,0.127482,0.151314,0.055814,0.008721,0.05601,0.001394,-0.006815,0.004615,0.032724,0.042643,-0.007145,0.008093,-0.016353,-0.009909,0.012893,-0.007027,-0.012256,0.00266,0.000251,0.001376,0.009608,0.004328,-0.003328,-0.009519,-0.00012
Basque_French:HGDP01359,0.125205,0.153345,0.055437,0.01292,0.061242,0.001394,0.003995,0.006,0.029247,0.042643,-0.012829,0.012139,-0.022745,-0.007844,0.015472,-0.008221,-0.014473,0.003167,-0.00088,-0.001,0.012228,-0.00136,-0.007765,-0.006627,0.002395
Basque_French:HGDP01360,0.133173,0.149283,0.063733,0.020995,0.056318,0.005578,-0.000705,0.004615,0.034155,0.049386,-0.012829,0.01124,-0.02438,-0.020368,0.019951,0.011933,-0.005607,0.004181,0.003017,-0.007754,0.012728,-0.000124,-0.007395,-0.01205,-0.001078
Basque_French:HGDP01362,0.122929,0.152329,0.054682,0.018411,0.059396,0.004183,-0.000235,0.004615,0.033746,0.037541,-0.013153,0.010191,-0.020069,-0.020919,0.005022,-0.00769,-0.02021,0.003927,-0.000628,-0.012381,0.006738,0.005935,-0.007641,-0.008917,-0.000958
