sample,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26
Poland_Trzciniec_Culture:poz661,0.125205,0.110693,0.069767,0.096577,0.048009,0.047969,-0.015041,-0.005769,-0.002454,-0.009294,0.016888,0.014087,0.004162,-0.007707,0.045331,0.009944,0.004433,0.006334,0.011439,-0.000375,0.013227,0.012736,0.004314,-0.007591,0.005269
Poland_Trzciniec_Culture:poz662,0.126344,0.127957,0.093526,0.092055,0.052317,0.038766,0.00329,0.009923,-0.002863,-0.022962,-0.002111,-0.006145,0.019326,0.027937,-0.00475,0.008088,0.002868,-0.002534,-0.000754,0.026638,0.007112,-0.015704,0.008997,-0.0194,0.014011
Poland_Trzciniec_Culture:poz663,0.122929,0.118817,0.084852,0.087856,0.04647,0.028726,0.004935,0.006,0.001227,-0.036629,-0.016564,0.000749,0.013974,0.023121,0.000543,0.007425,-0.005867,-0.003674,0.004525,0.014507,0.005366,-0.01558,0.014666,-0.00735,-0.001796
Poland_Trzciniec_Culture:poz664,0.133173,0.127957,0.086738,0.104329,0.037545,0.037929,0.002585,0.012461,-0.009204,-0.034807,0.001624,-0.014687,0.011893,0.011423,0.008143,0.012198,0.01017,0.000507,0.000377,0.015758,0.017095,0.006801,0.000986,-0.010001,0.000599
Poland_Trzciniec_Culture:poz665,0.126344,0.133034,0.095412,0.099807,0.047086,0.034582,0.009635,0.013846,0.004704,-0.023691,0.001949,-0.002847,0.018731,0.007569,-0.003257,0.003845,-0.004042,0.00152,0.000377,0.006003,0.010482,-0.004328,0.000616,-0.019521,-0.002036
Poland_Trzciniec_Culture:poz667,0.121791,0.122879,0.085229,0.086887,0.0437,0.033746,0.000235,0.00923,0.0045,-0.023508,0.007632,-0.008692,0.00996,0.011147,0.008415,0.001856,-0.006389,-0.000887,0.004148,-0.005253,0.009733,-0.006677,0.002218,-0.015303,-0.008263
Poland_Trzciniec_Culture:poz670,0.120652,0.126941,0.084475,0.084949,0.0397,0.042112,-0.00282,0.015922,-0.026997,-0.043554,0.014615,0.002548,-0.002379,0.02202,0.015065,0.007955,0.017993,0.027491,0.017346,-0.008379,0.042176,-0.027204,0.005669,-0.028558,-0.008981
Poland_Trzciniec_Culture:poz671,0.1161,0.114755,0.07995,0.097869,0.032314,0.036814,0.001645,0.006692,0.009817,-0.029158,-0.002761,-0.007793,0.017393,0.015138,0.004072,0.015911,-0.002868,-0.002914,-0.000377,-0.005002,-0.003494,0.007172,-0.001725,-0.019039,-0.002395
Poland_Trzciniec_Culture:poz672,0.119514,0.120848,0.067505,0.079781,0.0397,0.024821,0.013631,0.005077,-0.000614,-0.023508,0.002598,0.001049,0.00669,0.011423,0.006243,-0.009281,-0.01356,0.005574,-0.005405,-0.001126,-0.000998,-0.001113,0.008751,-0.018316,0.008622
Poland_Trzciniec_Culture:poz673,0.10927,0.106631,0.077687,0.081719,0.046162,0.029562,-0.00282,0.010615,-0.001841,-0.022597,0.031828,-0.004646,0.030029,-0.000275,-0.006515,0.0179,0.005998,0.007728,0.027402,-0.01113,-0.010357,0.003339,0.006039,-0.020003,0.002994
Poland_Trzciniec_Culture:poz674,0.133173,0.132019,0.099183,0.084626,0.064012,0.027889,0.01034,0.009692,0.008795,-0.026242,-0.005846,-0.009891,0.015461,0.012524,0.002986,0.008088,0.006389,0.00038,0.002514,0.016133,0.011854,-0.001978,-0.004683,-0.023256,0.006945
Poland_Trzciniec_Culture:poz675,0.126344,0.117801,0.079195,0.093993,0.048932,0.034861,-0.00752,0.008769,0.009408,-0.022051,-0.004384,-0.005395,-0.002379,0.016102,0.005157,0.005701,0.001173,-0.003167,-0.003017,0.00025,0.010981,0.003091,0.001972,-0.003133,-0.003832
Poland_Trzciniec_Culture:poz678,0.124067,0.113739,0.087492,0.081073,0.03693,0.034861,0.016451,0.013846,-0.002863,-0.02606,-0.006496,0.00045,0.010258,-0.003991,-0.0038,0.012729,-0.00339,-0.004561,0.002263,0.009505,0.007112,-0.000247,0.000863,-0.011568,0.003353
Poland_Trzciniec_Culture:poz679,0.111547,0.13405,0.07995,0.078812,0.048624,0.018965,-0.00188,0.012692,0.009408,-0.035354,-0.022897,-0.020981,-0.006987,0.035369,0.012758,0.009944,-0.000913,0.006841,0.001508,0.015632,0.018343,-0.017064,-0.017255,-0.034342,0.004071
Poland_Trzciniec_Culture:poz680,0.118376,0.121864,0.082967,0.097223,0.039392,0.032909,0.011045,0.006692,0.000614,-0.022962,0.002436,-0.008542,0.01115,0.010597,0.007057,0.003182,0.001434,0.001267,0.002514,0.010505,-0.001622,0.00371,0.009367,-0.016508,0.01449
Poland_Trzciniec_Culture:poz682,0.126344,0.120848,0.086738,0.098515,0.042777,0.039324,0.00987,0.01223,-0.001227,-0.020228,0.00747,-0.010341,0.006987,0.004542,0.0019,0.023468,-0.012126,0.011275,0.002263,0.007629,-0.001123,-0.011376,-0.00986,-0.009399,0.005149
Poland_Trzciniec_Culture:poz683,0.141141,0.106631,0.088246,0.089794,0.052625,0.025937,0.00094,0.006923,-0.000409,-0.030069,0.003573,-0.001349,0.030327,0.011423,0.006379,0.027711,0.01369,-0.004181,0.023757,-0.000125,-0.01148,0.009398,-0.016762,-0.00735,0.010658
Poland_Trzciniec_Culture:poz684,0.120652,0.12491,0.082967,0.094316,0.044624,0.035977,0.00329,0.010846,0.005318,-0.037905,-0.002923,-0.003297,0.007582,0.01679,0.005565,0.001989,-0.016689,0.001014,-0.000754,0.002126,-0.001123,-0.006554,0.006286,0.000361,0.003473
Poland_Trzciniec_Culture:poz687,0.112685,0.112724,0.070899,0.092055,0.044008,0.029841,0.004935,0.005769,-0.017589,-0.028793,-0.000325,-0.024129,0.004014,-0.002064,0.004343,0.004906,0.01369,0.002407,0.001508,5e-04,-0.009109,-0.008408,0.011462,0.006266,-0.002754
Poland_Trzciniec_Culture:poz690,0.135449,0.117801,0.086738,0.103683,0.034468,0.027889,0.004935,0.017307,-0.006954,-0.026424,-0.007145,-0.014087,0.02661,0.008257,-0.002579,0.010607,0.011213,-0.005828,0.001006,0.000375,0.006738,-0.000371,0.012695,-0.013134,-0.006826
Poland_Trzciniec_Culture:poz693,0.126344,0.125926,0.085984,0.091409,0.040931,0.037929,-0.001175,0.005077,-0.006545,-0.031709,0.008769,-0.007493,0.019177,0.007569,-0.000407,0.011138,0.015516,-0.00152,-0.001006,0.011255,-0.006489,-0.007914,-0.008627,-0.003374,0.005987
Poland_Trzciniec_Culture:poz694,0.12862,0.125926,0.07731,0.087533,0.032314,0.031794,0.003055,0.007615,0.014112,-0.028976,0.005684,-0.010491,0.006244,0.012248,0.00285,0.007823,0.007693,-0.010135,0.001257,0.01038,0.012228,0.005935,0.002835,-0.008917,-0.006347
Poland_Trzciniec_Culture:poz700,0.113823,0.109677,0.079195,0.086887,0.042777,0.039045,0.012926,0.009923,-0.007772,-0.033714,-0.002273,-0.001049,0.015907,0.012524,0.001357,0.015646,0.014081,-0.000887,0.005279,0.010755,-0.004367,0.001113,0.005669,-0.011568,0.002634
Poland_Trzciniec_Culture:poz702,0.1161,0.122879,0.075424,0.084303,0.037238,0.027889,0.007755,0.011307,-0.000409,-0.032074,0.003085,-0.002098,0.017393,0.004266,0.013708,0.00358,-0.015385,-0.003801,-0.001508,0.004502,0.002496,-0.007914,0.006532,-0.003253,-0.002395
Poland_Trzciniec_Culture:poz709,0.127482,0.11577,0.087492,0.082365,0.034776,0.026495,-0.00188,0.005769,0.007363,-0.022415,-0.005521,0.000899,0.001784,0.010872,0.007872,0.020021,0.025425,0.007981,-0.007542,0.007629,0.002121,-0.001484,0.00419,-0.003374,-0.006466
Poland_Trzciniec_Culture:poz710,0.122929,0.122879,0.07731,0.096254,0.033852,0.037929,0.00658,0.002538,-0.015339,-0.048475,-0.007632,-0.007943,0.012042,0.025735,0.012215,-0.010872,-0.022296,0.008995,0.013952,-0.001501,0.001996,0.023989,-0.002588,-0.022051,0.002036
Poland_Trzciniec_Culture:poz711,0.122929,0.117801,0.080704,0.094962,0.037238,0.026495,0.01081,0.023768,-0.006749,-0.039727,0.002436,-0.013938,0.024975,0.012937,-0.007872,0.00769,0.008084,-0.00114,0.005154,-0.004252,0.002371,-0.000495,0.012695,-0.017713,-0.002634
Poland_Trzciniec_Culture:poz712,0.10927,0.129988,0.071276,0.062662,0.0437,0.013108,0.000705,0.007384,0.008385,-0.008383,0.005359,-0.007194,-0.005946,0.010046,0.007872,-0.000133,0.007432,0.003547,0.009553,0.013882,0.010232,0.002473,-0.007395,-0.011688,0.00467
Poland_Trzciniec_Culture:poz713,0.126344,0.126941,0.089,0.085272,0.038469,0.033467,0.011751,0.012692,-0.003477,-0.030616,0.000325,-0.013488,0.013231,0.003441,0.00095,0.014585,0.01343,0.004434,0.002263,0.009254,0.004991,-0.012242,-0.004437,-0.011929,-0.008502
Poland_Trzciniec_Culture:poz714,0.10927,0.121864,0.067127,0.043605,0.041854,0.000558,0.011516,0.004846,0.0045,-0.016583,0.019162,0.001199,-0.001189,-0.010184,0.00285,0.023468,0.001304,0.003294,0.011941,0.013006,0.005615,0.009645,0.008627,-0.008194,-0.012214
Poland_Trzciniec_Culture:poz715,0.12862,0.118817,0.090886,0.119188,0.042777,0.031236,0.018566,0.020538,0.015953,-0.034443,-0.007307,0.003747,0.014569,0.015551,-0.014386,0.018563,-0.005607,-0.00228,0.003771,0.014382,0.027826,-0.000866,-0.001602,-0.00482,0.005987
Poland_Trzciniec_Culture:poz716,0.118376,0.125926,0.099183,0.088502,0.059703,0.020359,-0.003525,0.000462,0.028633,-0.020228,-0.009256,0.002098,0.001041,0.020919,-0.005972,0.010077,0.021253,0.008488,0.005154,0.005753,0.005989,0.018424,0.010599,-0.025666,0.001197
Poland_Trzciniec_Culture:poz717,0.121791,0.139128,0.084475,0.073644,0.050471,0.019522,0.00282,0.021461,0.002863,-0.001093,0.006008,0.003897,-0.011744,-0.015001,-0.008958,0.013259,-0.004303,0.002787,0.009302,0.006753,-0.007112,0.008779,-0.000863,-0.00482,0.007784
Poland_Trzciniec_Culture:poz719,0.121791,0.131003,0.078064,0.074613,0.049855,0.014502,0.000705,0.008769,0.011249,-0.021139,-0.00065,-0.001948,0.005054,-0.001789,0.006786,0.008618,0.010691,0.003927,-0.015838,0.004002,0.004742,-0.002349,0.003451,-0.019641,0.006586
Poland_Trzciniec_Culture:poz720,0.122929,0.136081,0.070522,0.052972,0.0397,0.030399,0.005405,0.002077,0.01084,-0.005467,0.000325,-0.000749,-0.004014,-0.006055,0.013708,0.011933,0,0.009248,-0.000126,0.006253,0.009483,0.002597,-0.010846,-0.006627,0.00012
Poland_Trzciniec_Culture:poz745,0.117238,0.103584,0.100314,0.122741,0.055703,0.042391,0.014101,0.022614,0.020861,-0.020775,-0.011692,-0.01169,0.018285,0.01156,0.015472,0.000133,0.000261,0.013809,0.014707,0.019885,-0.015972,0.004946,-0.013557,-0.011327,-0.016765
Poland_Trzciniec_Culture:poz746,0.125205,0.144205,0.106348,0.076551,0.024312,0.025658,0.00235,0.012692,0.007363,-0.038816,0.008282,-0.015137,-0.000595,-0.008945,0.016286,-0.008486,0.002217,0.008235,0.000377,0.008754,0.014474,0.006306,-0.016269,-0.006868,0.000958
Poland_Trzciniec_Culture:poz747,0.121791,0.112724,0.078064,0.081719,0.039392,0.033746,0.00094,0.007615,-0.003068,-0.025149,-0.004872,-0.005545,0.01219,0.006331,0.004479,0.00053,-0.002217,0.00266,-0.000754,0.011005,0.00262,0.002349,-0.007888,-0.013375,-0.002874
Poland_Trzciniec_Culture:poz748,0.126344,0.117801,0.090132,0.095285,0.042469,0.038208,0.003525,0.004154,0.006954,-0.02934,0.00406,0.001948,0.01219,0.00578,0.007465,0.006895,0.005998,-0.007728,-0.006034,0.010505,0.000624,-0.006183,0.002958,-0.021449,0.008742
Poland_Trzciniec_Culture:poz833,0.126344,0.117801,0.095412,0.092701,0.032929,0.037092,0.011281,0.009692,0.000409,-0.031891,0.002111,-0.007194,0.007433,0.008257,0.008822,0.000663,0.004694,-0.007221,0.001508,0.004377,-0.000499,-0.000989,0.01405,-0.023497,-0.000239
Poland_Trzciniec_Culture:poz930,0.105855,0.137096,0.084098,0.099484,0.036314,0.034582,-0.008225,0.016153,-0.003886,-0.037176,0.001624,-0.002098,0.003122,-0.002615,0.0095,0.005436,0.001304,-0.00076,0.002263,0.002751,0.015223,0.004822,-0.01935,-0.018195,-0.001916
Poland_Trzciniec_late_Culture:poz498,0.127482,0.119832,0.067505,0.09367,0.026159,0.053826,0.005875,0.017999,0.002454,-0.034807,0.010068,-0.003897,0.012636,0.003165,0.017236,0.011535,0.026207,0.006714,0.00088,0.018134,0.01435,-0.008656,0.006409,-0.010242,-0.009221
Poland_Trzciniec_late_Culture:poz498_2,0.125205,0.120848,0.082967,0.094316,0.040931,0.043228,0.0094,0.00923,0.001636,-0.038816,-0.00065,-0.004946,0.008028,0.007294,0.005565,0.023734,0.01017,-0.003167,-0.002514,0.015382,-0.002496,-0.006677,0.003328,-0.008194,-0.012933
Poland_Wilczyce_GlobularAmphora.SG:RISE1254,0.119514,0.168578,0.04450000000000001,-0.023902,0.081861,-0.010877,-0.0032900000000000004,0.009461,0.059516,0.07599199999999999,-0.003897,0.0028469999999999997,-0.020069,0.007019,-0.008143,0.002387,0.005476,0.002154,0.003142,0.002376,0.0026200000000000004,0.005563999999999999,-0.007395,-0.031208999999999997,-0.004071
Romania_BA_1:I10494,0.12975799999999998,0.15436000000000002,0.064488,0.010013,0.06647399999999999,0.001116,9.4e-4,0.006692,0.034565,0.036265,0.007470000000000002,0.003897,0.001933,0.006331,-0.014658,0.003447,0.002868,-0.0036739999999999997,0.006661999999999999,0.007878999999999999,0.017967999999999998,0.011376,-0.016392,-0.038439,0.002155
Romania_BA_1:I7152,0.121791,0.156392,0.056568,-0.012920000000000001,0.065551,-0.013387,0.013396,-0.008538,0.033950999999999995,0.04975,0.019323999999999997,0.009891,-0.005352,0.006744,-0.018187,-0.009414,0.018123,0.01761,0.014580999999999998,-0.004752,0.010606,-0.001607,-0.005915999999999999,-0.017231,0.00455
Romania_BA_Arman:I10480,0.122929,0.146236,0.04450000000000001,0.009044,0.056626,0.0047409999999999996,0.00846,0.005537999999999999,0.023725,0.029887,-8.12e-4,0.0028469999999999997,-0.015609,-0.0055049999999999995,-0.010586,0.014320000000000001,0.026468,0.004434,0.006788,0.018634,0.0026200000000000004,0.008903,-0.008627,-0.024702000000000002,-0.0046700000000000005
Romania_BA_Arman:I10558,0.122929,0.146236,0.04714,0.010336,0.058164999999999994,-0.004183,0.0032900000000000004,0.012923,0.024338,0.024055,-0.009256,-0.0016489999999999999,-0.0031219999999999998,0.003716,-0.001357,0.004374999999999999,0.010431,0.0038009999999999997,0.0026400000000000004,0.0050019999999999995,2.5e-4,0.003215,-0.0040669999999999994,-0.024943,0.007783999999999999
Romania_BA_Arman:I10562,0.121791,0.145221,0.047517,-0.001292,0.059703,-2.79e-4,-9.4e-4,0.008538,0.009204,0.036265,-0.003897,0.014237,-0.012785,-0.005092,-0.014522,0.008617999999999999,0.035073,-0.004181,-5.03e-4,0.011005,0.006738,0.013107,-8.629999999999998e-4,-0.024582,-9.58e-4
Romania_Gumelnita_EBA:PIE078.G0101.trim2,0.117238,0.160454,0.041106,-0.036499,0.069551,-0.025937,0.009165,-0.005769,0.031497,0.050297,-0.001949,0.008692,-0.016501,-0.000138,-0.017101,0.016574,0.037159,0.003041,0.010684,-0.004877,0.004866,0.004081,-0.00986,-0.017954,-0.004431
Russia_Afanasievo.DG:I3950,0.11610000000000001,0.099522,0.044877,0.111759,-0.039392,0.045459,0.002585,4.619999999999999e-4,-0.064016,-0.08018399999999999,0.004384,-0.003447,0.008028,-0.01913,0.038545,0.006895,-0.029335999999999997,-3.8e-4,-0.006285,0.006003,-0.013351,0.005441,0.0075179999999999995,0.013255,-0.005627999999999999
Russia_Afanasievo.SG:I10565,0.12862,0.088351,0.046386,0.112082,-0.028620999999999997,0.045738,0.00423,-0.002538,-0.052563,-0.078544,0.002436,7.49e-4,0.0031219999999999998,-0.036195,0.035559,0.025059,-0.00691,-0.002787,-0.010056,0.010505,0.003619,0.004822,0.011585,0.023136,9.58e-4
Russia_Afanasievo.SG:I3950,0.11610000000000001,0.099522,0.044877,0.111759,-0.039392,0.045459,0.002585,4.619999999999999e-4,-0.064016,-0.08018399999999999,0.004384,-0.003447,0.008028,-0.01913,0.038545,0.006895,-0.029335999999999997,-3.8e-4,-0.006285,0.006003,-0.013351,0.005441,0.0075179999999999995,0.013255,-0.005627999999999999
Russia_Afanasievo:I10564,0.120652,0.083273,0.034695,0.113051,-0.044316,0.039881,0.001645,6.92e-4,-0.061765999999999995,-0.069432,0.007306999999999999,-0.0059949999999999995,-0.008176,-0.020643,0.028501,0.013657,0.010952,-0.006333999999999999,-0.0011309999999999998,0.003627,-0.023583,-0.0058119999999999995,0.018117,0.015062,-0.002395
Russia_Afanasievo:I10565,0.12862,0.088351,0.046386,0.112082,-0.028620999999999997,0.045738,0.00423,-0.002538,-0.052563,-0.078544,0.002436,7.49e-4,0.0031219999999999998,-0.036195,0.035559,0.025059,-0.00691,-0.002787,-0.010056,0.010505,0.003619,0.004822,0.011585,0.023136,9.58e-4
Russia_Afanasievo:I11112,0.124067,0.090382,0.039598,0.100453,-0.026466,0.03765,0.008225,-0.001846,-0.054608,-0.075446,0.003735,-0.001049,-8.92e-4,-0.00867,0.032573,-0.004906,-0.024512,-0.004687,-0.005154,0.002126,-0.008111,0.00136,0.010230000000000001,0.016628999999999998,-5.989999999999999e-4
Russia_Afanasievo:I1829,0.12975799999999998,0.094444,0.038466,0.112728,-0.025851,0.05522000000000001,0.005875,-0.003231,-0.050926,-0.083829,-0.004547,-0.003297,0.001933,-0.013349,0.038273,0.021745,-0.010561,-0.00266,-0.0040219999999999995,0.008128999999999999,0.006489,0.00371,0.016392,0.017592999999999998,-0.007903
Russia_Afanasievo:I2069,0.12975799999999998,0.081242,0.046763,0.114666,-0.032929,0.046296,0.0021149999999999997,-0.003231,-0.054812,-0.07909000000000002,-0.0060079999999999995,7.49e-4,0.004906,-0.023809,0.041665999999999995,0.012994,-0.010691,0.0031669999999999997,-0.0060339999999999994,-0.0013759999999999998,-0.012603,-0.002226,0.008010999999999999,0.029161,-0.012933
Russia_Afanasievo:I2071,0.12975799999999998,0.098506,0.04186,0.111759,-0.027697,0.051594999999999995,0.007755,-0.007614999999999999,-0.054403,-0.076357,-0.004222,0.0059949999999999995,0.007136,-0.026699,0.041938,0.014054,-0.012778,-2.5299999999999997e-4,0.002388,0.010005,-0.008485,-0.006059,0.0075179999999999995,0.021208,0.007184999999999999
Russia_Afanasievo:I3950,0.11610000000000001,0.099522,0.044877,0.111759,-0.039392,0.045459,0.002585,4.619999999999999e-4,-0.064016,-0.08018399999999999,0.004384,-0.003447,0.008028,-0.01913,0.038545,0.006895,-0.029335999999999997,-3.8e-4,-0.006285,0.006003,-0.013351,0.005441,0.0075179999999999995,0.013255,-0.005627999999999999
Russia_Afanasievo:I3952,0.12748199999999998,0.092413,0.046386,0.104329,-0.038161,0.046575,0,-0.0034609999999999997,-0.054403,-0.076357,-0.004384,-0.001499,-0.008176,-0.025460000000000007,0.041530000000000004,0.003845,-0.007170999999999999,-0.005448,1.26e-4,0.012631,-0.002995,-3.7099999999999996e-4,0.011339,0.026268999999999997,0.002275
Russia_Afanasievo:I3954,0.114961,0.089367,0.037335,0.11079000000000001,-0.030775,0.052710000000000014,7.05e-4,-0.007384,-0.070765,-0.086562,-0.0017859999999999998,0.0029969999999999997,-0.002973,-0.016515,0.034744,6.63e-4,-0.009909,-0.006081,-0.004902,0.015382,-0.007736,-0.002349,0.014543,0.018918,1.2000000000000002e-4
Russia_Afanasievo:I5269,0.122929,0.090382,0.034318,0.105622,-0.026466,0.047410999999999995,-0.001175,-0.004846,-0.059721,-0.07453499999999999,-0.006170999999999999,0.003147,-0.0055000000000000005,-0.024359,0.041123,0.010607,-0.005085,-0.00266,-0.001006,0.007754,-0.005614999999999999,-1.24e-4,0.013804,0.027715,-0.006945
Russia_Afanasievo:I5270,0.130897,0.08022699999999999,0.042615,0.109821,-0.019080000000000007,0.056057,7.05e-4,-0.009000000000000001,-0.049495,-0.075446,-9.739999999999999e-4,0.006294,-0.001784,-0.023533,0.030400999999999997,0.018165,0.009388,-0.012035,0.008924999999999999,0.002876,-0.001248,8.659999999999999e-4,0.023664,0.014219,0.0032329999999999998
Russia_Afanasievo:I5271,0.132035,0.07921099999999999,0.026398,0.12823199999999998,-0.033852,0.037929,0.003994999999999999,-0.0027689999999999998,-0.061562,-0.079455,0.004872,0.0028469999999999997,-0.018285,-0.037296,0.038545,0.019756,0.001304,-0.004941,-0.004399,0.002876,7.49e-4,0.009398,0.015159,0.037475,-0.002155
Russia_Afanasievo:I5272,0.119514,0.094444,0.037712,0.108206,-0.029852,0.032909,0.00799,2.3099999999999998e-4,-0.058289,-0.071619,-4.8699999999999997e-4,-0.003447,-0.003717,-0.014588,0.036644,-0.006364,-0.01004,-0.001647,-0.001508,0.0057529999999999994,-0.0026200000000000004,-0.011005,0.007272,0.02663,-0.003712
Russia_Afanasievo:I5273,0.118376,0.08632000000000002,0.047517,0.108852,-0.022773,0.032351,0.007755,-0.002538,-0.053994,-0.069614,4.8699999999999997e-4,-5.989999999999999e-4,0.0050539999999999995,-0.019680000000000007,0.036101999999999995,0.010342,-0.012647,-0.00266,-6.28e-4,0.014257,-0.010107,-0.005317,0.016145,0.018316,-0.003952
Russia_Afanasievo:I5277,0.121791,0.081242,0.049403,0.115958,-0.036930000000000004,0.047133,0.0021149999999999997,-9.23e-4,-0.059107,-0.074352,0.002598,0.0059949999999999995,-0.0050539999999999995,-0.015964,0.046824,-0.007026999999999999,-0.027641,-0.004814,-0.002388,0.001,-0.002121,-2.47e-4,0.010353,0.023738,-0.001317
Russia_Afanasievo:I5278,0.113823,0.087336,0.043746,0.125971,-0.036930000000000004,0.047969,-0.0094,0.004384,-0.067288,-0.07890799999999999,-9.739999999999999e-4,-0.01094,0.006541,-0.018166,0.036509,0.019358,0.016559,-6.33e-4,-0.006535999999999999,0.006503,0.009982,0.007418999999999999,0.007395,0.028197,0.003473
Russia_Afanasievo:I5279,0.118376,0.09546,0.042238,0.113697,-0.035699,0.04769,-0.005405,-0.003922999999999999,-0.067493,-0.08546899999999999,-0.002111,-0.003747,0.0031219999999999998,-0.0055049999999999995,0.037866,-0.009281,-0.032205,-0.003294,-0.003771,0.009630000000000001,-0.006987999999999999,0.005193,0.014173,0.021087,-0.0032329999999999998
Russia_Afanasievo:I6713,0.12862,0.099522,0.027153,0.10336000000000001,-0.035391,0.046296,0.006110000000000002,-0.004154,-0.064834,-0.071254,0.002436,0.007493,-0.012636,-0.028763,0.025380000000000007,0.011668,0.002738,-0.007728,-0.007038999999999999,0.012881,-0.008235,-0.00136,0.014173,0.025184,0
Russia_AngaraRiver_BA.SG:irk022,0.043253,-0.378792,0.103708,0.020026,-0.100942,-0.050479,-0.001175,0.006,2.05e-4,-0.004190999999999999,0.006983,-0.001049,0.003568,-0.036745,0.006379,0.002387,-0.0044329999999999994,-0.002154,0.012821,0.015757999999999998,-0.046293,0.019661,0.010476,-0.018316,-0.011735
Russia_AngaraRiver_BA.SG:irk025,0.045529,-0.386917,0.103708,0.018411,-0.107097,-0.046854,-0.00235,0.006,0.004090000000000002,-0.004556,0.011854,-0.001349,0.006986999999999999,-0.029864,0.002036,-0.0057009999999999995,-0.008735999999999999,-0.003041,0.005154,0.02101,-0.041676,0.024854,0.007395,-0.009158,7.18e-4
Russia_AngaraRiver_BA.SG:irk036,0.046667,-0.35848199999999997,0.107102,0.0323,-0.104019,-0.041834,-0.0032900000000000004,-0.004384,0.008999,-0.007653999999999999,0.018025,-0.0028469999999999997,-0.001041,-0.031928,-0.002443,-0.004906,-0.008605,-0.0036739999999999997,0.016089,0.017759,-0.045669,0.022010000000000002,0.009367,-0.007591,-0.006826
Russia_AngaraRiver_BA.SG:irk050,0.054635,-0.351373,0.105217,0.02261,-0.104943,-0.029284,-4.7e-4,-0.011538,0.001841,0.006743,-0.006496,1.5e-4,0.010258,-0.051746,0.004072,-0.004641,0.002868,0.014442,0.0026400000000000004,0.009505,-0.024956,0.007666,0.001356,-0.0034939999999999997,-0.003113
Russia_AngaraRiver_BA.SG:irk057,0.044391,-0.35442,0.081081,0.01938,-0.114791,-0.033746,-0.013866,-0.010615,-0.01268,-0.00893,0.027606,-0.018733,0.005648999999999999,-0.028901,-0.006107,0.0037129999999999997,-0.012256,0.011529,-0.0032679999999999996,0.014007,-0.042675,0.005070000000000002,0.015406,-0.012291,-0.009819
Russia_BA_Okunevo.SG:RISE515,0.084229,-0.156392,0.073916,0.099161,-0.074475,0.008924999999999999,-0.029611,-0.043383,-0.022089,-0.038816,0.005521,-0.003297,0.011447,-0.039222,0.016694,0.010740000000000001,-6.52e-4,-0.007855,-0.001885,2.5e-4,-0.026577999999999997,0.010016,0.011955,0.011568,-0.002515
Russia_BA_Okunevo.SG:RISE667,0.067156,-0.183811,0.080704,0.083657,-0.088324,0.009761,-0.023971,-0.02723,-0.030065,-0.040092,0.006333,0.008093,0.01665,-0.037846,0.021715,0.005304,-0.011995,-0.008235,0.00352,0.022511,-0.029573,0.011994,0.012448,-0.001807,-0.008143
Russia_BA_Okunevo.SG:RISE670,0.076261,-0.17060899999999998,0.084475,0.091732,-0.076014,0.01255,-0.023971,-0.029306,-0.025156,-0.056129,0.007795,-0.010491,0.007878999999999999,-0.045415,0.019679,0.007026999999999999,-0.007040999999999999,-0.0038009999999999997,6.28e-4,0.004752,-0.030821,0.00272,0.0024649999999999997,-0.0036149999999999997,-0.008022999999999999
Russia_BA_Okunevo.SG:RISE671,0.086506,-0.15842299999999998,0.075801,0.099161,-0.080015,-0.0033469999999999997,-0.027496,-0.032306,-0.026792999999999997,-0.043553999999999995,0.009256,-0.006594,0.013528,-0.027111999999999997,0.010993,0.01127,-0.001565,0.009882,0.005656,0.006003,-0.031819,0.016198999999999998,0.016392,3.61e-4,-0.015088
Russia_BA_Okunevo.SG:RISE672,0.087644,-0.150298,0.082212,0.099484,-0.07878399999999999,0.00753,-0.023971,-0.023307,-0.026792999999999997,-0.047199,0.003248,-0.0029969999999999997,0.014569,-0.050508,0.016965,0.005170999999999999,-0.004693999999999999,-0.006333999999999999,-0.001006,0.0040019999999999995,-0.024706,0.011871,0.017748,0.009760000000000001,-0.012454
Russia_BA_Okunevo.SG:RISE674,0.084229,-0.15842299999999998,0.07995000000000002,0.092378,-0.074168,0.008924999999999999,-0.020681,-0.026537,-0.024747,-0.045377,0.00406,-0.007044,0.012042,-0.042663,0.015743999999999998,0.005967,-0.005607,-0.005828,0.0026400000000000004,-3.75e-4,-0.027326999999999997,0.014220000000000003,0.009244,0.008194,-0.001078
Russia_BA_Okunevo.SG:RISE675,0.078538,-0.149283,0.070899,0.101422,-0.074783,0.013387,-0.022796,-0.023767999999999997,-0.031906,-0.051937,0.003897,-0.010191,0.001933,-0.031103,0.010043,0.009679,-0.001825,-0.007095,-0.0040219999999999995,0.002126,-0.027451999999999997,0.008532,0.01442,0.017352,-0.0075439999999999995
Russia_BA_Okunevo.SG:RISE677,0.068294,-0.204121,0.087115,0.098838,-0.077861,-0.012271,-0.019976,-0.043383,-0.027406,-0.059773,0.008607,0.001798,0.017096,-0.049544,-1.36e-4,0.005834,-0.00691,0.009755,0.008799,1.25e-4,-0.014350000000000003,0.00136,0.015406,0.006868,-0.001437
